id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3467,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Lieferfrist und -bedingungen klar und transparent angegeben sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Fristen und Bedingungen dem gesetzlichen Leitbild entsprechen und transparent sind.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2622,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist objektiv überraschend, da sie eine ungewöhnlich kurze Frist für den Geldeingang vorsieht, die für den Verbraucher nicht vorhersehbar ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch die kurze Frist unangemessen benachteiligt wird, da er keine ausreichende Zeit hat, die Zahlung zu leisten.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 366 BGB) abweicht; der Verbraucher hat grundsätzlich 30 Tage Zeit, die Zahlung zu leisten.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",9,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
2834,0,Wirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da die Darstellung von Produkten in einem Onlineshop als unverbindlich bekannt ist. Die Formulierung ist auch klar und transparent.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel ist transparent und klar formuliert, es liegt keine unangemessene Benachteiligung vor.
   b) (§ 307 Abs. 2 BGB): Die Klausel entspricht den gesetzlichen Grundgedanken, da der Verkäufer seine Produkte unverbindlich präsentiert und der Kunde ein Angebot abgeben muss, um einen Vertrag zu schließen.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2407,0,Unwirksam,"1. Überraschende Klauseln (§ 305c I BGB):
   a) Die Klausel ist objektiv überraschend, da sie eine Sonderregelung für die Eigenmarke MONDO enthält, die nicht klar und eindeutig ist.
   b) Die Klausel ist mehrdeutig, da sie nicht klar definiert, was unter ""eigene gewerbliche oder selbstständige berufliche Tätigkeit"" verstanden wird.
   c) Die Klausel ist intransparent, da sie nicht klar angegeben wird, welche Bedingungen für die Anwendung der Sonderregelung gelten.
2. Inhaltskontrolle (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Verjährungsfrist für gewerbliche oder selbstständige berufliche Tätigkeit verkürzt wird.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 438 Abs. 1 BGB) abweicht; die Verjährungsfrist für Gewährleistungsansprüche ist in § 438 Abs. 1 BGB auf drei Jahre festgelegt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Verstößt gegen § 309 Nr. 7 BGB, da die Verjährungsfrist für Gewährleistungsansprüche verkürzt wird.",8,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
3463,0,Wirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie sich auf die Ausnahmen des Widerrufsrechts nach § 356 Abs. 1 BGB bezieht.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel ist transparent und klar formuliert, sodass keine unangemessene Benachteiligung vorliegt.
   b) (§ 307 Abs. 2 BGB): Die Klausel entspricht den gesetzlichen Ausnahmen des Widerrufsrechts (§ 356 Abs. 1 BGB), sodass keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.
   c) (§ 308 BGB): Nicht einschlägig, da es sich nicht um eine überlange Bindung oder unzulässige Vertragsänderung handelt.
   d) (§ 309 BGB): Nicht einschlägig.",7,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
1124,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist objektiv überraschend, da sie den Verbraucher nicht auf die Möglichkeit hinweist, dass er für die Kosten der neuen Bestellung haftbar gemacht werden kann, wenn er den Artikel nicht innerhalb der Frist retourniert.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch die Klausel unangemessen benachteiligt wird, wenn er den Artikel nicht innerhalb der Frist retourniert.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 346 Abs. 1 BGB) abweicht; der Verbraucher hat das Recht, den Artikel innerhalb von 14 Tagen ohne Angabe von Gründen zurückzugeben.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Verstößt gegen § 309 Nr. 1 BGB, da die Klausel den Verbraucher unangemessen benachteiligt, indem sie ihn für die Kosten der neuen Bestellung haftbar macht, wenn er den Artikel nicht innerhalb der Frist retourniert.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1872,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Selbstabholung in der Regel nicht möglich ist und die Klausel dies klar angibt.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel nicht intransparent ist und die Gründe für die Selbstabholung klar angegeben werden.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",8,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
2718,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist objektiv überraschend, da sie den Verbraucher über die Nichtteilnahme an einem Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle informiert, obwohl dies gesetzlich vorgeschrieben ist (§ 36 Abs. 1 Nr. 1 VSBG).
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch die Klausel benachteiligt wird, indem er auf eine Streitbeilegungsmöglichkeit verzichtet.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 36 Abs. 1 Nr. 1 VSBG) abweicht; der Unternehmer ist verpflichtet, an einem Streitbeilegungsverfahren teilzunehmen.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Verstößt gegen § 309 Nr. 1 BGB, da die Klausel die gesetzliche Verpflichtung zum Streitbeilegungsverfahren verletzt.",6,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2526,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Möglichkeit der vorzeitigen Kündigung und Rückzahlung von Krediten in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Verbraucher das Recht auf vorzeitige Kündigung und Rückzahlung hat.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",9,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
2185,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Weitergabe von personenbezogenen Daten im Rahmen einer Reklamationsabwicklung üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Kunde seine Einwilligung widerrufen kann und die Weitergabe von Daten im Rahmen einer Reklamationsabwicklung gerechtfertigt ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3750,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Klausel die Anwendung des UN-Kaufrechts ausdrücklich ausschließt, was für Verträge zwischen Unternehmern üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den Verbraucher nicht unangemessen benachteiligt.
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da das UN-Kaufrecht für Verträge zwischen Unternehmern anwendbar ist, aber nicht für Verträge zwischen Unternehmern und Verbrauchern.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",7,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
958,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da der Verbraucher in der Regel nicht erwartet, dass er Produkte verändern darf, insbesondere wenn es um sicherheitsrelevante Aspekte geht.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel dem Verbraucher klare Anweisungen gibt, um sicherheitsrelevante Aspekte zu schützen.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
98,0,Wirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie sich auf die Ausnahmen des Widerrufsrechts nach § 312 Abs. 2 BGB bezieht.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Die Klausel ist transparent und klar formuliert, sodass keine unangemessene Benachteiligung vorliegt.
   b) (§ 307 Abs. 2 BGB): Die Klausel entspricht den gesetzlichen Ausnahmen des Widerrufsrechts (§ 312 Abs. 2 BGB), sodass kein Verstoß gegen wesentliche gesetzliche Grundgedanken vorliegt.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3299,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Einlösungsvoraussetzungen in AGB üblich sind. Die Klausel ist jedoch mehrdeutig, da die Formulierung ""einlösen"" nicht klar definiert ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch die Formulierung ""die Aktion ungültig und die Gutschrift entfällt in voller Höhe"" unangemessen benachteiligt wird, wenn er Artikel zurücksendet und den Bestellwert unterschreitet.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§ 346 BGB) abweicht; der Verbraucher hat das Recht, Artikel zurückzusenden und die Gutschrift zu behalten, wenn der Bestellwert unterschritten wird.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",9,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
502,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die SEPA-Lastschrift und die Vorabankündigung (Prenotification) in der Regel bei Online-Bestellungen üblich sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel transparent und klar formuliert ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",10,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 2}"
1091,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Funktion des Schnellkaufs als Serviceangebot beschrieben wird und keine unangemessenen Bedingungen enthalten ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich eine Servicefunktion beschreibt und keine unangemessenen Bedingungen enthält.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",7,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
2706,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Auszahlung von Geschenkgutscheinsguthaben in Bargeld oder die Verzinsung üblicherweise nicht vorgesehen ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel transparent und klar formuliert ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
