id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3467,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da Lieferbedingungen in AGB üblich sind und hier klar dargestellt werden.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Lieferfristen transparent und den gesetzlichen Vorgaben angemessen sind.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken des BGB verletzt.
   c) (§ 308 BGB): Nicht einschlägig, da keine unangemessenen Einreibungen oder Vertragsänderungen vorliegen.
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine verbotenen Regelungen enthält.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2622,0,Unwirksam,"1. (§ 305c I BGB): Die Klausel ist nicht objektiv überraschend, da Reservierungsfristen und Zahlungsbedingungen in AGB üblich sind. Sie ist jedoch mehrdeutig formuliert und könnte den Verbraucher benachteiligen, indem er unter Zeitdruck gesetzt wird. Die Formulierung ist transparent.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Es liegt eine unangemessene Benachteiligung vor, da der Verbraucher seine Zahlungspflicht innerhalb einer sehr kurzen Frist erfüllen muss, um den Vertrag wirksam zu machen.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Nr. 7 BGB): Die Klausel verstößt gegen den Grundsatz der Vertragsverletzungshaftung, da sie eine wesentliche Rechtsprechungsrechtsbestimmung (§§ 437 I, 438 I BGB) unangemessen einschränkt, indem sie eine zu kurze Frist zur Ausübung des Rechts vorschreibt.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2834,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Regelung zur Darstellung von Produkten in Online-Shops und deren Unverbindlichkeit als Standardklausel anzusehen ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Kunde die Möglichkeit behält, ein verbindliches Angebot zu erteilen.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine Benachteiligung oder Verstoß gegen gesetzliche Grundgedanken darstellt.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2407,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Regelung zur Verjährung von Gewährleistungsansprüchen den gesetzlichen Bestimmungen folgt und die Sonderregelung für Eigenmarken auf eine höhere Garantie ausgerichtet ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Verjährungsfrist bei gewerblicher Nutzung gesetzlich auf zwei Jahre begrenzt ist und die Klausel lediglich die unterschiedliche Anwendung dieser Regelung bei privater vs. gewerblicher Nutzung klärt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel die gesetzlichen Grundgedanken des Verbraucherschutzes nicht abweicht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
3463,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Ausnahmen vom Widerrufsrecht gesetzlich vorgesehen sind (§§ 355 ff. UWG, insbesondere § 357 h UWG).
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel die gesetzlichen Ausnahmen lediglich wiederholt und nicht erweitert.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine übermäßige Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 Nr. 7 BGB): Verstößt gegen § 309 Nr. 7 BGB, da die Klausel das gesetzliche Widerrufsrecht erweitert, was ausgeschlossen ist.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
1124,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Regelung zur Größenänderung und deren Folgen in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den gesetzlichen Grundsätzen (§§ 355 ff. BGB) entspricht.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken verletzt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Abs. 1 S. 2 BGB): Die Klausel enthält keine Wertungsmöglichkeit, die gegen den Verbraucher benachteiligt.",8,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1872,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Regelung der Lieferung und damit auch die Ausschluss von Selbstabholung in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Regelung der Lieferung durch den Verkäufer in diesem Kontext als standardgemäß gilt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2718,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da der Verzicht auf Schlichtungsverfahren in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher nicht über Alternativen zur einvernehmlichen Streitbeilegung informiert wird.
   b) (§ 307 Abs. 2 BGB): Liegt ein Verstoß gegen wesentliche gesetzliche Grundgedanken vor, da der Verzicht auf das Verbraucherschlichtungsverfahren (§§ 382 ff. BGB) nicht zulässig ist.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Nr. 7 BGB): Verstößt gegen § 309 Nr. 7 BGB, da der Verzicht auf das Verbraucherschlichtungsverfahren unwirksam ist.",5,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
2526,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da Kündigungs- und Tilgungsregelungen in AGB üblich sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel dem Verbraucher das Rückzahlungsrecht einräumt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Nr. 1 BGB): Verstößt gegen § 309 Nr. 1 BGB, da die Klausel die Zinsausgleichspflichten des Verbrauchers pauschal ausschließt.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
2185,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Weiterleitung an Hersteller und die damit verbundene Weitergabe von Kontaktdaten zur Abwicklung von Reklamationen in AGB üblich ist. Die Formulierung ist klar und nicht mehrdeutig.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Weitergabe der Daten zur Abwicklung der Reklamation notwendig ist und der Kunde hiermit seine Rechte im Rahmen der Reklamationsbearbeitung wahrnehmen kann.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und die Reklamationsabwicklung im Rahmen des § 448 BGB geregelt ist.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da die Weitergabe der Daten zur Abwicklung der Reklamation nicht eine wesentliche Rechtsprechung oder Pflicht ausschließt.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3750,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Anwendung ausländischer Kaufrechtsgesetze in AGB-Klauseln üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Anwendung des UN-Kaufrechts im Allgemeinen dem Verbraucher nicht abträglich ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
958,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da solche Verbotsklauseln bei AGB ungewöhnlich sind.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Klausel dem Kunden die Möglichkeit verwehrt, selbst Schutzmaßnahmen hinsichtlich sicherheitsrelevanter Aspekte einzuführen.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Nr. 1 BGB): Verstößt gegen das Verbot des § 309 Nr. 1 BGB, da die Klausel sicherheitsrelevante Warnungen dauerhaft ausschließt.",2,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 0}"
98,0,Unwirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da der Ausschluss des Widerrufsrechts bei Dienstleistungen mit fester Vertragsdauer in AGB rechtlich üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den gesetzlichen Leitbildern entspricht.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 Nr. 1 BGB): Verstößt gegen den Grundsatz des gesetzlichen Leitbildes (§ 276 BGB), da das Widerrufsrecht bei Verträgen mit einem spezifischen Termin grundsätzlich nicht pauschal ausgeschlossen werden darf.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 0, ""Kohärenz_Klassifikation_Begruendung"": 0, ""Klarheit_und_Stringenz"": 1}"
3299,0,Wirksam,"1. Überraschende Klauseln: Keine Überraschende Klausel, da es sich um eine gängige Regelung zur Einlösung von Gutscheinen und Aktionscodes in Allgemeinen Geschäftsbedingungen handelt. Die Formulierung ist klar und nicht mehrdeutig.
2. Inhaltskontrolle:
   a) § 307 Abs. 1 BGB: Keine unangemessene Benachteiligung, da die Klausel die übliche Auffälligkeit von Gutscheinaktionen bei Unterschreiten des Mindestbestellwerts widerspiegelt und keine unangemessene Einseitlichkeit aufweist.
   b) § 307 Abs. 2 BGB: Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken des Bürgerlichen Rechts abweicht und die Gewährung der Gutschrift unter bestimmten Bedingungen nicht unangemessen beschränkt.
   c) § 308 BGB: Nicht einschlägig, da die Klausel keine übermäßlangen Bindungsfristen oder unzulässigen Vertragsänderungsvor",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
502,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da die Regelung des SEPA-Banklastschriftverfahrens als Standardzahlungsmethode üblich ist und klar formuliert.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Fristen und Prozesse den gesetzlichen Regelungen entsprechen.
   b) (§ 307 Abs. 2 BGB): Nicht vorliegend, da die Klausel keine wesentlichen gesetzlichen Grundgedanken des BGB abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine übermäß langen Bindungsfristen oder unzulässige Vertragsänderung festgestellt werden kann.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klausel enthalten ist, die wesentliche Rechte des Verbrauchers ausgeschlossen oder wesentliche Klauselverbote verletzt.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1091,0,Wirksam,"1. (§ 305c I BGB): Keine überraschende Klausel, da es sich um eine Beschreibung einer Standardfunktion zur Vereinfachung des Einkaufs handelt, die in AGB üblich ist.
2. (§§ 307–309 BGB):
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich die Funktion und deren Einsatzmöglichkeiten beschreibt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken abweicht und keine Pflichten ändert.
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine überlange Bindungsfrist oder unzulässige Vertragsänderung enthält.
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel weder Klauselverbote ohne Wertung noch Wertungsmöglichkeiten enthält.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
