id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3467,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Lieferbedingungen und Fristen klar und verständlich formuliert sind und in einem Kaufvertrag zu erwarten sind.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel klare und nachvollziehbare Angaben zu Lieferzeiten und -bedingungen macht, was dem Verbraucher eine angemessene Transparenz bietet.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und keine wesentlichen Rechte oder Pflichten des Verbrauchers unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig, da keine unzulässigen Vertragsänderungsvorbehalte oder überlange Bindungsfristen enthalten sind.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit vorliegen.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2622,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Frist für die Reservierung und Zahlung klar und verständlich kommuniziert wird.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da eine 10-tägige Frist für die Zahlung und Reservierung der Ware im Online-Handel üblich und angemessen ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindung oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2834,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da sie klar formuliert ist und typischerweise in Online-Shop AGBs vorkommt, um zu verdeutlichen, dass die Produktpräsentation keine verbindliche Verkaufsofferte darstellt.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Es liegt keine unangemessene Benachteiligung vor, da die Klausel lediglich klarstellt, dass die Produktpräsentationen im Online-Shop als unverbindlich zu betrachten sind, was dem Verbraucher die Freiheit lässt, Angebote abzugeben, ohne sich gebunden zu fühlen.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, da sie lediglich die rechtliche Natur der Produktpräsentation als unverbindlich definiert, was mit den gesetzlichen Regelungen übereinstimmt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2407,0,Unwirksam,"1. Überraschende Klauseln: Nicht einschlägig.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Die Klausel ist intransparent, da sie unterschiedliche Verjährungsfristen für gewerbliche und private Nutzung festlegt, was für den Verbraucher verwirrend sein kann. Zudem könnte die Erweiterung der Gewährleistung auf 5 Jahre für Produkte der Eigenmarke MONDO als unerwartet und damit überraschend angesehen werden.
   b) (§ 307 Abs. 2 BGB): Die Verkürzung der Verjährungsfrist für gewerbliche Nutzung auf ein Jahr weicht vom gesetzlichen Grundgedanken des § 438 Abs. 1 Nr. 3 BGB ab, der eine zweijährige Verjährungsfrist vorsieht. Dies stellt eine unangemessene Benachteiligung dar.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Verstößt gegen § 309 Nr. 8b BGB, da die Verjährungsfrist für Gewährleistungsansprüche bei der Verwendung der Ware für eine gewerbliche oder selbstständige berufliche Tätigkeit auf ein Jahr verkürzt wird, was unzulässig ist.",6,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 0, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
3463,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Ausnahmen vom Widerrufsrecht gesetzlich in § 312g Abs. 2 BGB geregelt sind und somit für den Verbraucher vorhersehbar sind.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den gesetzlichen Vorgaben des § 312g Abs. 2 BGB entspricht und somit dem gesetzlichen Leitbild folgt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1124,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel könnte für den Verbraucher überraschend sein, da sie eine finanzielle Verpflichtung bei Nichterfüllung einer Rücksendefrist einführt, was nicht unbedingt erwartet wird.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da sie eine zusätzliche finanzielle Belastung ohne angemessene Vorwarnung oder Erklärung einführt.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen Grundgedanken der gesetzlichen Regelungen ab, indem sie dem Verbraucher eine zusätzliche Zahlungspflicht auferlegt, ohne dass eine entsprechende gesetzliche Grundlage besteht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1872,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Information über die Nichtverfügbarkeit der Selbstabholung klar und verständlich formuliert ist.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich eine logistische Entscheidung des Unternehmers widerspiegelt und keine wesentlichen Rechte des Verbrauchers einschränkt.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken verletzt oder wesentliche Rechte oder Pflichten des Vertragspartners unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2718,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Informationen über die Teilnahme an Streitbeilegungsverfahren und die Bereitstellung einer Plattform zur Online-Streitbeilegung üblich und erwartbar sind.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich den gesetzlichen Status wiedergibt, nach dem die Teilnahme an einem Streitbeilegungsverfahren freiwillig ist.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen Rechte oder Pflichten des Verbrauchers einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2526,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Möglichkeit der vorzeitigen Rückzahlung eines Kredits und die damit verbundenen Anpassungen der Zinsen und Kosten in AGB von Finanzdienstleistungen üblich und zu erwarten sind.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel dem Verbraucher eine zusätzliche Option bietet, den Kredit flexibler zu gestalten und Zinsen zu sparen.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen Rechte oder Pflichten des Verbrauchers einschränkt, sondern erweitert.
   c) (§ 308 BGB): Nicht einschlägig, da keine unzulässigen Bindungsfristen oder Vertragsänderungsvorbehalte enthalten sind.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2185,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da sie klar formuliert ist und der Kunde durch die explizite Erwähnung der Weitergabe seiner Daten und der Möglichkeit des Widerrufs hinreichend informiert wird. Die Platzierung in einer Klausel zur Reklamationsabwicklung ist ebenfalls nicht unerwartet.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Es liegt keine unangemessene Benachteiligung vor, da die Weitergabe der Daten für die Abwicklung der Reklamation erforderlich ist und der Kunde die Möglichkeit hat, seine Einwilligung jederzeit zu widerrufen.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt keine wesentlichen Rechte oder Pflichten des Vertragspartners unangemessen ein.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3750,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Ausschluss des UN-Kaufrechts in internationalen Kaufverträgen eine übliche und erwartbare Regelung ist.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Ausschluss des UN-Kaufrechts eine gängige Praxis ist und beide Parteien weiterhin dem deutschen Kaufrecht unterliegen, welches ausreichenden Schutz bietet.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht, sondern eine zulässige Rechtswahl darstellt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
958,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Sicherheitsanweisungen und Warnhinweise in AGB üblich sind und die Klausel klar formuliert ist.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel dem Schutz des Verbrauchers und der Allgemeinheit dient, indem sie sicherstellt, dass sicherheitsrelevante Warnungen erhalten bleiben.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht, sondern vielmehr dem Schutzgedanken des Produkthaftungsgesetzes entspricht.
   c) (§ 308 BGB): Nicht einschlägig, da keine unzulässigen Vertragsänderungsvorbehalte oder überlange Bindungsfristen enthalten sind.
   d) (§ 309 BGB): Nicht einschlägig, da keine der in § 309 BGB aufgeführten Klauselverbote ohne Wertungsmöglichkeit vorliegen.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
98,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelung des Ausschlusses des Widerrufsrechts bei bestimmten Dienstleistungen und unter spezifischen Bedingungen im Einklang mit den gesetzlichen Vorgaben steht und daher für den Verbraucher vorhersehbar ist.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den gesetzlichen Bestimmungen des § 312g Abs. 2 Nr. 9 BGB entspricht, der das Widerrufsrecht bei bestimmten Dienstleistungen ausschließt, wenn diese zu einem festgelegten Termin oder Zeitraum erbracht werden.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel den gesetzlichen Regelungen folgt und keine wesentlichen Rechte oder Pflichten des Verbrauchers unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3299,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da sie klar formuliert ist und sich mit der Einlösung von Gutscheinen befasst, was in einem solchen Kontext zu erwarten ist.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, indem sie die Gutschrift vollständig entfallen lässt, wenn der Bestellwert nach einer Rücksendung unterschritten wird. Dies könnte als unangemessen hart angesehen werden, da der Verbraucher dadurch möglicherweise einen unverhältnismäßig hohen Wert verliert.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen Grundgedanken der gesetzlichen Regelung ab, da sie dem Verbraucher das Recht auf eine anteilige Gutschrift oder eine weniger strenge Regelung bei Unterschreitung des Mindestbestellwerts durch Rücksendung verwehrt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
502,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelungen zur SEPA-Lastschrift und die Fristen klar und verständlich formuliert sind.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Fristen für die Vorabankündigung und Kontobelastung angemessen und transparent dargestellt sind.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und keine wesentlichen Rechte oder Pflichten unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfristen oder unzulässige Vertragsänderungsvorbehalte vorliegen.
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
