id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
2035,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da sie eine übliche und erwartete Regelung in Online-Handelsverträgen darstellt, die den Vertragsschluss klärt. Sie ist klar und nicht mehrdeutig formuliert, was eine transparente Platzierung in den AGB gewährleistet und keine Benachteiligung des Verbrauchers durch Unklarheit zulässt. Daher verstößt sie nicht gegen § 305c I BGB.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung liegt vor, da die Klausel den Verbraucher nicht schlechter stellt als das gesetzliche Regelwerk zum Vertragsschluss und transparent formuliert ist. Sie dient der Klarstellung und schränkt keine Rechte unangemessen ein.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und keine wesentlichen Rechte oder Pflichten des Verbrauchers unangemessen einschränkt.  
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine verbotenen Elemente wie überlange Bindungsfristen oder unzulässige Vertragsänderungen enthält.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absolut verbotenen Regelungen wie Haftungsausschlüsse für Körperschäden oder Ausschlüsse wesentlicher Gewährleistungsrechte umfasst.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1506,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelung zur Abbuchungszeit bei Zahlungen per Kreditkarte oder PayPal in AGB üblich ist und klar sowie transparent formuliert ist, was keine Mehrdeutigkeit zulässt.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den Verbraucher nur über den standardmäßigen Zeitpunkt der Abbuchung informiert und somit transparent ist.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken abweicht oder Rechte unangemessen einschränkt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche verbotene Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absoluten Verbote wie Haftungsausschlüsse oder Gewährleistungsbeschränkungen enthält.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2334,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da Regelungen zu Versandkosten in AGB von Online-Händlern üblich und in der Platzierung logisch sind. Sie ist nicht mehrdeutig, da sie klar auf externe Quellen verweist, und die Formulierung ist transparent genug, um dem Verbraucher den Inhalt ohne wesentliche Benachteiligung verständlich zu machen.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den Verbraucher über Versandkosten informiert und auf zugängliche Details verweist, was der Transparenzanforderung entspricht.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Rechte oder Pflichten unangemessen einschränkt oder von Grundgedanken abweicht.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche verbotene Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absoluten Verbote wie Haftungsausschlüsse oder Ausschlüsse wesentlicher Rechte betrifft.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2736,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie eine klare und übliche Belehrung zum gesetzlichen Widerrufsrecht darstellt, die in AGB von Verbraucherverträgen erwartet wird. Sie ist weder mehrdeutig noch intransparent formuliert, da sie präzise die Fristen, Ausübungsmöglichkeiten und Ansprechpartner benennt. Somit erfüllt sie die Anforderungen an Transparenz und Klarheit.
2. (§§ 307–309 BGB): 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung liegt vor, da die Klausel dem Verbraucher explizit Rechte einräumt und nicht einschränkt, was dem gesetzlichen Leitbild entspricht. Die Formulierung ist transparent und klar, sodass der Verbraucher die Regelungen leicht verstehen kann.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht, sondern diese vielmehr umsetzt, wie im Widerrufsrecht vorgesehen. Sie schränkt keine wesentlichen Rechte des Verbrauchers ein.
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine überlangen Bindungsfristen oder unzulässige Vertragsänderungsvorbehalte enthält, sondern lediglich informatorisch wirkt.
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine verbotenen Regelungen wie Haftungsausschlüsse oder Einschränkungen wesentlicher Verbraucherrechte beinhaltet, sondern das Widerrufsrecht stattdessen stützt.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3039,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da Versand- und Verpackungskosten in AGB von Online-Händlern üblich sind und sie klar in den Bedingungen platziert ist. Sie ist nicht mehrdeutig, da sie explizit den Umfang und die Berechnung der Kosten beschreibt, was dem Verbraucher eine transparente Information bietet. Die Formulierung ist intransparent oder unklar nicht, da sie den Verbraucher auf die separaten Kosten hinweist und diese an das konkrete Angebot bindet.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung liegt vor, da die Klausel den Verbraucher nur über zusätzliche, typische Kosten informiert und diese transparent macht. Sie entspricht dem gesetzlichen Leitbild, indem sie klare Angaben zu den Kosten ermöglicht, sodass der Verbraucher informierte Entscheidungen treffen kann.  
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, da sie keine wesentlichen Rechte oder Pflichten des Verbrauchers unangemessen einschränkt. Sie regelt lediglich die Abwicklung von Kosten, was im Rahmen des Kaufrechts zulässig ist.  
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine überlangen Bindungsfristen, Vertragsänderungsvorbehalte oder ähnliche verbotene Elemente enthält.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine der absolut verbotenen Regelungen wie Haftungsausschlüsse oder Ausschlüsse wesentlicher Gewährleistungsrechte umfasst.",5,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 1, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 0}"
3359,0,Unwirksam,"1. Überraschende Klauseln (§ 305c I BGB): Keine überraschende Klausel, da Eigentumsvorbehalte in AGB üblich sind und die Formulierung detailliert sowie klar ist, sodass der Verbraucher mit einer solchen Regelung rechnen kann; sie ist nicht mehrdeutig oder intransparent.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher für Kosten der Rücknahme und Verwertung der Ware haften muss, was über das gesetzlich Zulässige hinausgeht und den Verbraucher unverhältnismäßig belastet; die Klausel ist zudem intransparent durch ihre Komplexität.  
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen gesetzlichen Grundgedanken ab, indem sie Rechte des Verbrauchers wie das Veräußerungsverbot unangemessen einschränkt und Pflichten wie die Kostenübernahme für Wartung oder Benachrichtigungen auferlegt, die den gesetzlichen Eigentumsvorbehalt (§§ 449 ff. BGB) überschreiten.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche verbotene Regelungen vorliegen.  
   d) (§ 309 BGB): Verstößt gegen § 309 Nr. 6 BGB, da der Verbraucher pauschal für Kosten der Durchsetzung von Rechten (z. B. Rücknahme) haften muss, was ausdrücklich verboten ist.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3096,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Bedingung für die Lieferung bei Finanzierung in AGB üblich und klar formuliert ist. Die Klausel ist weder mehrdeutig noch intransparent, da sie den Verbraucher direkt über die Abhängigkeit der Auslieferung von der Finanzierungszusage informiert, was eine objektiv erwartbare Regelung darstellt.
2. Inhaltskontrolle: 
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den Verbraucher nicht übermäßig benachteiligt, sondern eine logische Bedingung schafft, um Zahlungsrisiken zu vermeiden; sie ist transparent und entspricht dem gesetzlichen Leitbild für Lieferverpflichtungen.
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und die Rechte des Verbrauchers nicht unangemessen einschränkt; sie regelt lediglich die zeitliche Ausführung der Lieferung.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfristen oder unzulässige Vertragsänderungsvorbehalte vorliegen.
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine verbotenen Elemente wie Haftungsausschlüsse oder pauschale Schadensersatzregelungen enthält.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2062,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da sie klar und transparent formuliert ist und Versandkostenregelungen bei Widerruf in AGB üblich sind; sie ist nicht mehrdeutig, da sie präzise angibt, wann und in welchem Umfang Erstattungen erfolgen, und dem Kunden dies zum Zeitpunkt der Bestellung mitteilt.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den gesetzlichen Regelungen zum Widerrufsrecht (§ 357 BGB) folgt und den Verbraucher nur in dem Maße benachteiligt, wie es durch die tatsächlichen Kosten und die Wahl des Verbrauchers begründet ist.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht, sondern diese umsetzt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine verbotenen Ausschlüsse wie den vollständigen Verzicht auf Widerrufsrechte enthält.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1263,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da Lieferbedingungen in AGB üblich und in Bezug auf Art, Inhalt sowie Platzierung klar formuliert sind. Sie ist weder mehrdeutig noch intransparent, da sie detailliert den Prozess der Benachrichtigung und Lieferung beschreibt, was dem Verbraucher eine verständliche Orientierung bietet.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel transparente Lieferzeitschätzungen gibt und den Verbraucher nicht benachteiligt, sondern informiert; sie ist auch nicht intransparent.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken abweicht oder Rechte unangemessen einschränkt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da keine verbotenen Klauseln wie Haftungsausschlüsse oder Gewährleistungsbeschränkungen enthalten sind.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3722,0,Unwirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend in ihrer Art, da Haftungsausschlüsse in AGB üblich sind, aber sie ist intransparent formuliert, weil der Begriff „im Übrigen“ unklar lässt, welche Haftungen genau ausgeschlossen werden. Dies könnte eine mehrdeutige Auslegung zulassen, die den Verbraucher benachteiligt, da er nicht klar erkennen kann, welche Rechte er verliert.
2. (§§ 307–309 BGB): 
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher durch den pauschalen Haftungsausschluss seine Ansprüche auf Schadensersatz weitgehend verliert, was die Transparenz und den Ausgleich der Vertragsparteien stört.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken der Haftung abweicht und wesentliche Rechte des Verbrauchers, wie den Anspruch auf Schadensersatz, unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine spezifischen Verbote wie überlange Bindungsfristen oder Vertragsänderungsvorbehalte enthält.
   d) (§ 309 BGB): Verstößt gegen § 309 Nr. 7 BGB, da die Klausel eine Haftungsausschlüsse für wesentliche Ansprüche des Verbrauchers ohne Rücksicht auf die Art des Verschuldens vorsieht, was absolut unzulässig ist.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 1, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
246,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Keine überraschende Klausel, da die Regelung zur Abholung in Service Points in Art und Inhalt klar und in Online-Handel üblich ist; die Formulierung ist nicht mehrdeutig oder intransparent, da Fristen und Verweise auf weitere Informationen explizit angegeben sind.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die sieben Werktage-Frist für die Abholung angemessen und transparent ist und den Verbraucher nicht übermäßig benachteiligt, im Vergleich zu gesetzlichen Standards.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken wie Pflichten zur Leistung oder Rechte des Verbrauchers unangemessen einschränkt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfristen oder ähnliche verbotene Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absoluten Verbote wie Haftungsausschlüsse oder Einschränkungen von Gewährleistungsrechten betrifft.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1917,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da Widerrufsbelehrungen in Verbraucherverträgen gesetzlich vorgeschrieben und standardmäßig zu erwarten sind. Sie ist klar und transparent formuliert, ohne Mehrdeutigkeiten, die den Verbraucher benachteiligen könnten. Es besteht keine objektive Irreführung hinsichtlich Art, Inhalt oder Platzierung.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Es liegt keine unangemessene Benachteiligung vor, da die Klausel den gesetzlichen Vorgaben des Widerrufsrechts (§§ 355 ff. BGB) folgt und den Verbraucher nicht über das gesetzlich Erlaubte hinaus benachteiligt. Die Formulierung ist transparent und entspricht den Erwartungen.  
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt keine wesentlichen Rechte oder Pflichten des Verbrauchers unangemessen ein, sondern implementiert sie korrekt. Es gibt keine Abweichung von zentralen Regelungen.  
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine überlangen Bindungsfristen oder unzulässige Vertragsänderungsvorbehalte enthält.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel das Widerrufsrecht nicht ausschließt oder beschränkt, sondern lediglich die gesetzlichen Folgen beschreibt.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1101,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Keine überraschende Klausel, da die Anwendung der AGB auf Vorverkaufsprodukte in AGB-Katalogen üblich ist und die Formulierung klar sowie transparent erfolgt. Sie ist nicht mehrdeutig und entspricht der Erwartung des Verbrauchers in einem Standardvertragsrahmen.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich die Anwendung der bestehenden Regelungen bestätigt und intransparent formuliert ist.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken oder unangemessene Einschränkung wesentlicher Rechte vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine Klauselverbote wie überlange Bindungsfristen oder Vertragsänderungsvorbehalte enthalten sind.  
   d) (§ 309 BGB): Nicht einschlägig, da keine absoluten Verbote wie Haftungsausschlüsse oder Ausschlüsse wesentlicher Gewährleistungsrechte vorliegen.",10,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
1839,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Formulierung klar und unmissverständlich ist und der Verbraucher bei internationalen Lieferungen mit zusätzlichen Kosten rechnen muss, was in AGB üblich ist. Die Klausel ist weder mehrdeutig noch intransparent, da sie spezifische Kostenbeispiele nennt und ihre Platzierung in den AGB voraussehbar.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel die tatsächlichen Kostenverteilung bei Auslandsversand widerspiegelt und transparent formuliert ist, was dem Verbraucher die Risiken klar macht.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken wie die Haftung oder Pflichten unangemessen einschränkt, sondern nur die üblichen Kosten regelt.  
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine überlangen Bindungsfristen oder ähnliche Regelungen enthält.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine verbotenen Elemente wie Haftungsausschlüsse oder pauschale Schadensersatzregelungen umfasst.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1699,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da Regelungen zur E-Mail-Kommunikation in AGB üblich und für Online-Verträge erwartet sind. Sie ist nicht mehrdeutig oder intransparent, da sie klar die Pflichten des Kunden beschreibt, wie die Angabe einer gültigen E-Mail-Adresse und die Handhabung von Spam-Filtern. Somit erfüllt sie die Anforderungen von § 305c I BGB nicht.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung liegt vor, da die Klausel den Kunden nur zu einer vernünftigen Pflicht verpflichtet, seine eigenen Kommunikationsdaten zu sichern, was dem gesetzlichen Leitbild entspricht und transparent formuliert ist. Dies schützt den Verbraucher vor Missverständnissen und ist daher angemessen.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken abweicht oder Rechte des Verbrauchers unangemessen einschränkt; sie betont lediglich die Verantwortung des Kunden für seine Angaben.  
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine Elemente wie überlange Bindungsfristen oder unzulässige Vertragsänderungen enthält.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine verbotenen Regelungen wie Haftungsausschlüsse oder Einschränkungen wesentlicher Rechte umfasst.",9,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 1, ""Klarheit_und_Stringenz"": 1}"
3478,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da Eigentumsvorbehalte in AGB von Verkäufern üblich sind und der Verbraucher mit solchen Regelungen rechnen kann. Sie ist klar und unmissverständlich formuliert, ohne Mehrdeutigkeiten, die eine benachteiligende Auslegung zulassen. Zudem ist sie transparent platziert und entspricht den Erwartungen in Kaufverträgen.  
2. Inhaltskontrolle (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung liegt vor, da der Eigentumsvorbehalt dem gesetzlichen Leitbild (§ 449 BGB) entspricht und den Verbraucher nur insoweit einschränkt, wie es für den Schutz des Verkäufers notwendig ist. Die Klausel ist transparent und klar, sodass keine Ungleichgewichte entstehen.  
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, da sie ausdrücklich im BGB (§ 449 BGB) vorgesehen ist und keine wesentlichen Rechte des Verbrauchers unangemessen einschränkt. Sie dient lediglich dem Zahlungsschutz und ist daher zulässig.  
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine der in § 308 BGB genannten Verbote wie überlange Bindungsfristen oder unzulässige Vertragsänderungen betrifft.  
   d) (§ 309 BGB): Nicht einschlägig, da der Eigentumsvorbehalt nicht zu den absolut verbotenen Klauseln wie Haftungsausschlüssen für Körperschäden gehört und im BGB ausdrücklich erlaubt ist.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
583,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da Abholfristen in AGB für Bestellungen üblich sind und sie in klarem Kontext platziert ist. Sie ist weder mehrdeutig noch intransparent formuliert, da die Frist von drei Wochen präzise angegeben wird, was eine unmissverständliche Darstellung für den Verbraucher gewährleistet.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da eine 3-wöchige Abholfrist vernünftig ist und dem Verbraucher ausreichend Zeit gibt, ohne dass dies über das Übliche hinausgeht.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken verletzt oder Rechte unangemessen einschränkt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche verbotene Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absoluten Verbote wie Haftungsausschlüsse oder Gewährleistungsbeschränkungen umfasst.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
813,0,Wirksam,"1. (§ 305c I BGB): Die Klausel ist nicht überraschend, da sie den gesetzlichen Begriff des Sachmangels (§ 434 BGB) klar und transparent erläutert, was in AGB üblich ist. Sie ist nicht mehrdeutig und benachteiligt den Verbraucher nicht, sondern erweitert seinen Schutz. Die Formulierung ist objektiv verständlich und nicht intransparent.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel den Verbraucher begünstigt, indem sie den Sachmangelbegriff erweitert, ohne Rechte einzuschränken oder intransparent zu sein.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht, sondern diese ergänzt und keine wesentlichen Rechte unangemessen einschränkt.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfristen, Vertragsänderungsvorbehalte oder ähnliche verbotene Elemente vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absoluten Verbote wie Haftungsausschlüsse oder Ausschlüsse wesentlicher Gewährleistungsrechte betrifft.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1295,0,Wirksam,"1. Überraschende Klauseln (§ 305c I BGB): Die Klausel ist nicht überraschend, da Lieferbedingungen in AGB von Online-Shops üblich sind und der Verbraucher mit einer Bezugnahme auf einen vorherigen Abschnitt (Art. 1.7) rechnet. Sie ist nicht mehrdeutig oder intransparent, solange der Bezug klar ist, was in standardisierten AGB typisch ist.  
2. (§§ 307–309 BGB):  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung liegt vor, da die Klausel lediglich die Lieferländer spezifiziert und dem Verbraucher klare Informationen gibt, ohne ihn übermäßig zu benachteiligen. Die Formulierung ist transparent und entspricht den Erwartungen in Verbraucherverträgen.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da die Klausel keine wesentlichen gesetzlichen Grundgedanken abweicht oder Rechte des Verbrauchers unangemessen einschränkt; sie regelt nur vertragliche Lieferdetails.  
   c) (§ 308 BGB): Nicht einschlägig, da keine überlangen Bindungsfristen oder ähnliche verbotene Regelungen vorliegen.  
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine absoluten Verbote wie Haftungsausschlüsse oder Ausschlüsse wesentlicher Rechte enthält.",12,"{""Instruktions_und_Formatkonformitaet"": 2, ""Aufgaben_und_Klauselbezug"": 2, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 2, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
