id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3467,0,Wirksam,"1. Überraschende Klauseln: Die Klausel enthält keine überraschenden Formulierungen, da die Regelungen zu Lieferzeiten und Nachlieferung in Verträgen mit Verbrauchern üblich und nachvollziehbar sind. Die Angaben sind klar strukturiert und erscheinen weder inhaltlich noch in ihrer Platzierung im Vertrag überraschend.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, da sie transparente Informationen über Lieferfristen, Fristbeginn und Regelungen zur Nachlieferung liefert. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine unzulässigen Klauselverbote, weshalb keine unangemessene Benachteiligung des Verbrauchers erkennbar ist.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2622,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist weder inhaltlich noch hinsichtlich ihrer Platzierung überraschend, da sie klar und verständlich den Zeitraum der Reservierung definiert. Zudem werden keine mehrdeutigen Formulierungen verwendet, die den Verbraucher benachteiligen könnten.  
2. Inhaltskontrolle: Die Klausel stellt keine unangemessene Benachteiligung des Verbrauchers dar, da der Zeitraum von 10 Tagen sachgerecht und transparent geregelt ist. Sie weicht auch nicht von wesentlichen gesetzlichen Grundgedanken ab und setzt lediglich eine klare Frist für die Zahlung, was im Geschäftsverkehr üblich und zulässig ist.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2834,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist weder überraschend noch unüblich, da es gängige Praxis im E-Commerce ist, zwischen einer unverbindlichen Präsentation und einem rechtlich bindenden Angebot zu unterscheiden. Die Formulierung entspricht den Erwartungen an klare Informationspflichten und benachteiligt den Verbraucher nicht.  
2. Inhaltskontrolle: Die Klausel führt sachgerecht aus, dass der Onlineshop eine Offerte zur Angebotsabgabe darstellt und damit die gesetzlichen Vorgaben erfüllt. Sie benachteiligt den Verbraucher nicht unangemessen und verzichtet nicht auf wesentliche Rechte oder Pflichten, wodurch keine inhaltlichen Mängel im Sinne des § 307 ff. BGB erkennbar sind.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2407,0,Wirksam,"1. Überraschende Klauseln: Die Klausel differenziert klar zwischen privater und gewerblicher Nutzung, was im AGB-Kontext erwartet wird und weder überraschend noch mehrdeutig formuliert ist. Zudem werden beide Fälle eindeutig voneinander abgegrenzt, sodass keine intransparente oder unklare Formulierung vorliegt.  
2. Inhaltskontrolle: Bei privater Nutzung entspricht die Regelung der gesetzlichen Gewährleistungsfrist, und die Verkürzung bei gewerblicher oder selbstständiger Nutzung wird angesichts der unterschiedlichen Risikolagen als angemessen bewertet. Die Sonderregelung bei den Artikeln der Eigenmarke MONDO erweitert die Garantie zugunsten des Verbrauchers, ohne wesentliche gesetzliche Grundgedanken zu unterlaufen oder starre, unzulässige Klauseln zu enthalten.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3463,0,Wirksam,"1. Überraschende Klauseln: Die Klausel verwendet bekannte und gesetzlich vorgesehene Ausnahmen vom Widerrufsrecht, sodass sie weder in ihrer Art noch in ihrer Platzierung als überraschend anzusehen ist. Die Formulierung ist hinreichend klar und transparent, sodass kein Raum für mehrdeutige Auslegungen besteht, die den Verbraucher benachteiligen könnten.
2. Inhaltskontrolle: Die Klausel stellt keine unangemessene Benachteiligung des Verbrauchers dar, da sie sich auf gesetzlich zugelassene Ausnahmen (individuell angefertigte Waren sowie versiegelte Güter bei Entsiegelung) stützt. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt die wesentlichen Rechte des Verbrauchers nur im gesetzlich vorgesehenen Rahmen ein.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1124,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel legt eine unerwartete und weitreichende finanzielle Konsequenz fest, die der Verbraucher möglicherweise nicht erwartet, wenn er lediglich eine Größenänderung beantragt. Die Formulierung ""entsprechend dieser Bedingungen"" ist unklar und könnte als überraschend gelten, da sie den Verbraucher ohne konkreten Berechnungsmaßstab benachteiligt.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher unangemessen, da sie ihn bei Nichteinhaltung einer engen Frist mit Kosten belastet, ohne transparente Kriterien für deren Höhe offen zu legen (§ 307 Abs. 1 BGB). Zudem schränkt die Regelung wesentliche Rechte des Verbrauchers ein, da sie bei einer Frist",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
1872,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist nicht überraschend, da sie klar und verständlich formuliert ist und sich lediglich auf logistische Gründe stützt. Sie benachteiligt den Verbraucher nicht, da er anhand anderer vertraglicher Vereinbarungen über die Liefermodalitäten grundsätzlich informiert wird.  
2. Inhaltskontrolle: Die Klausel führt zu keiner unangemessenen Benachteiligung, da sie lediglich einen Leistungsaspekt regelt, der in handelsüblichen Verträgen üblich sein kann und keine wesentlichen gesetzlichen Rechte des Verbrauchers einschränkt. Sie weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält auch keine Klauselverbote im Sinne der §§ 308, 309 BGB.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2718,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist klar und verständlich formuliert und weist keine überraschende, intransparent oder mehrdeutige Formulierung auf, die den Verbraucher benachteiligen könnte. Sie entspricht den üblichen Informationspflichten in AGB, sodass keine objektive Überraschung im Sinne des § 305c I BGB vorliegt.  
2. Inhaltskontrolle: Die Klausel bewirkt keine unangemessene Benachteiligung, da sie lediglich den Hinweis gibt, dass eine Teilnahme an einem Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle nicht erfolgt, ohne dass dadurch wesentliche Rechte des Verbrauchers eingeschränkt werden. Sie entspricht damit auch den Vorgaben des § 307 Abs. 1 sowie den weitergehenden Prüfungsmaßstäben der §§ 307–309 BGB.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2526,0,Wirksam,"1. Überraschende Klauseln: Die Klausel regelt die vorzeitige Rückzahlung eines Kredits sowie die anteilige Reduzierung von Zinsen und laufzeitabhängige Kosten in klar verständlicher Weise und stellt keine überraschende oder ungewöhnliche Bestimmung dar. Sie ist weder mehrdeutig noch intransparent formuliert.  
2. Inhaltskontrolle: Die Regelung benachteiligt den Verbraucher nicht unangemessen, da sie einen Ausgleich zwischen vorzeitiger Rückzahlung und der Anpassung der Kosten vorsieht, was auch den üblichen vertraglichen Regelungen entspricht. Sie weicht nicht von den wesentlichen gesetzlichen Grundgedanken ab und verstößt nicht gegen § 307 BGB.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2185,0,Wirksam,"1. Überraschende Klauseln: Die Klausel erscheint nicht überraschend, da sie im Rahmen der üblichen Reklamationsabwicklung bei Weiterleitung an Vorlieferanten oder Hersteller erfolgt und für den Verbraucher vorhersehbar ist. Sie ist klar und transparent formuliert, sodass keine mehrdeutige Auslegung zulasten des Verbrauchers erfolgt.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, da sie die Weitergabe personenbezogener Daten nur im notwendigen Rahmen und auf Basis einer freiwilligen Einwilligung vorsieht, die jederzeit widerrufen werden kann. Zudem weicht sie nicht von wesentlichen gesetzlichen Grundgedanken ab, sodass keine unzulässigen Klauselverbote gemäß §§ 307–309 BGB vorliegen.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3750,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist eindeutig und klar formuliert, sodass der Verbraucher nicht von einer unvorhergesehenen Rechtsfolgen abgehalten wird. Sie ist weder inhaltlich noch von der Platzierung her überraschend.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, da sie lediglich zum Ausdruck bringt, dass das UN-Kaufrecht – im B2C-Bereich meist ohnehin nicht anwendbar – nicht zur Anwendung gelangt. Sie weicht auch nicht von wesentlichen gesetzlichen Grundgedanken ab, sodass keine unangemessene Einschränkung wesentlicher Rechte des Verbrauchers vorliegt.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
958,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist weder in ihrer Art noch inhaltlich überraschend, da sie im Bereich der Produktsicherheit angesiedelt ist und solche Schutzvorschriften üblicherweise Bestandteil der AGB sind. Die Formulierung ist klar und verständlich, sodass keine mehrdeutigen Interpretationsspielräume bestehen, die den Verbraucher benachteiligen könnten.  
2. Inhaltskontrolle: Die Klausel begründet keine unangemessene Benachteiligung des Verbrauchers, da sie lediglich sicherstellt, dass sicherheitsrelevante Aspekte und Warnhinweise in ihren ursprünglichen Zustand erhalten bleiben – eine Regelung, die dem Schutz des Nutzers und Dritter dient. Gleichzeitig weicht sie nicht von wesentlichen gesetzlichen Grundgedanken ab und enthält keine Klauselverbote nach § 308 oder § 309 BGB.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
98,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist weder inhaltlich noch formell überraschend, da sie sich an den gesetzlichen Ausnahmetatbeständen des Widerrufsrechts orientiert. Sie ist klar und eindeutig formuliert, sodass keine mehrdeutige Auslegung zugunsten des Verbrauchers vorgenommen werden kann.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, sondern stellt lediglich die gesetzlich zugelassene Ausnahme dar, wonach bei bestimmten Dienstleistungen (z. B. Beherbergung, Beförderung, Freizeitbetätigungen) und bei Terminbindung das Widerrufsrecht entfällt. Zudem weicht sie nicht von wesentlichen gesetzlichen Grundgedanken ab, sondern setzt die Vorgaben der entsprechenden Widerrufsbefreiungsregelungen um und erfüllt damit die Kriterien des § 307 BGB",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3299,0,Wirksam,"1. Überraschende Klauseln: Die Klausel enthält keine überraschenden Formulierungen, da sowohl das Verfahren der Gutscheincode-Einlösung als auch die Konsequenzen bei Rücksendungen klar und verständlich dargestellt werden. Es besteht keine mehrdeutige Auslegung, die den Verbraucher unangemessen benachteiligt.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, da sie sachgerecht regelt, dass bei Rücksendungen, welche den Aktionsbestellwert unterschreiten, die Gutschrift entfällt – eine übliche Handhabung im Rahmen von Promotionen. Zudem weicht sie nicht von den wesentlichen gesetzlichen Grundgedanken ab, da die Regelung technische und vertragliche Anforderungen widerspiegelt, die Öffentlichkeit und Transparenz genießen.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
502,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist sachlich und transparent formuliert, sodass weder Inhalt noch Platzierung den Verbraucher objektiv überraschen. Zudem werden alle wesentlichen Abläufe (SEPA-Lastschriftmandat, Prenotification, Belastungsdatum) verständlich dargelegt.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht unangemessen, da die Vorabankennung über das Belastungsdatum in einem realistischen Zeitraum erfolgt. Sie greift auch nicht in wesentliche gesetzliche Rechte ein, sondern regelt den SEPA-Lastschriftvorgang in handelsüblicher Weise.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1091,0,Wirksam,"1. Überraschende Klauseln: Die Klausel beschreibt klar eine optionale Funktion (Schnellkauf) und stellt deren Nutzen transparent dar, sodass keine überraschende Formulierung im Sinne des § 305c I BGB vorliegt. Die Platzierung und Darstellung im Kontext des AGBs sind üblich und führen nicht zu einem unerwarteten Vertragsinhalt.  
2. Inhaltskontrolle: Die Klausel benachteiligt den Verbraucher nicht, da sie lediglich eine bequeme Funktion beschreibt, ohne wesentliche Rechte oder Pflichten einseitig zu verändern (§ 307 Abs. 1 BGB). Es wird kein gesetzlicher Grundgedanke verletzt oder ein unangemessenes Vertragsänderungsvorbehalt eingeführt, sodass keine inhaltlichen Mängel nach §§ 307–309 BGB erkennbar sind.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2706,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist in ihrer Art und Formulierung nicht überraschend, da es branchenüblich ist, dass Geschenkgutscheine nicht in Bargeld ausgezahlt bzw. verzinst werden. Die Regelung ist klar verständlich und weist keine mehrdeutigen oder intransparenten Elemente auf.  
2. Inhaltskontrolle: a) Die Klausel führt zu keiner unangemessenen Benachteiligung des Verbrauchers, da dieser bei Erwerb eines Geschenkgutscheins üblicherweise lediglich das Recht zur Einlösung erhält und ein Anspruch auf Barauszahlung oder Verzinsung nicht zu erwarten ist. b) Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, da sie lediglich den Charakter eines Gutscheins unterstreicht und keine wesentlichen Rechte des Verbrauchers einschränkt.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
455,0,Wirksam,"1. Überraschende Klauseln: Die Klausel ist weder in Art noch Inhalt oder Platzierung überraschend, da Haftungsausschlüsse für indirekte Verluste bei höherer Gewalt in AGB üblich und in der Rechtsprechung anerkannt sind. Zudem erfolgt die Formulierung mit konkreten Beispielen, was dem Verbraucher eine klare Vorstellung ihres Inhalts vermittelt.  
2. Inhaltskontrolle: Die Klausel schließt eine Haftung aus, wenn die Nichterfüllung auf nicht zu vertretende Gründe – im Wesentlichen Fälle höherer Gewalt – zurückzuführen ist, was dem rechtlichen Grundgedanken entspricht. Sie führt keine unangemessen nachteiligen Regelungen ein und beschränkt keine wesentlichen vertraglichen Rechte des Verbrauchers, sodass auch §§ 307–309 BGB nicht verletzt werden.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
