id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
3467,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelungen zur Lieferzeit und -abwicklung üblich sind und klar formuliert sind.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel die Lieferzeit angemessen definiert und den Verbraucher über mögliche Verzögerungen informiert.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt die Rechte des Verbrauchers nicht unangemessen ein.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2622,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da eine Reservierungsfrist und die Notwendigkeit des Geldeingangs im Online-Handel üblich sind und die Klausel klar formuliert ist.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da 10 Tage Reservierungsfrist im Rahmen des Zumutbaren liegt und dem Interesse des Unternehmers an einer zeitnahen Vertragsbindung dient. Die Klausel ist transparent und verständlich formuliert.
   b) (§ 307 Abs. 2 BGB): Liegt nicht vor, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und keine wesentlichen Rechte oder Pflichten unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2834,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Einordnung von Onlineshop-Darstellungen als Katalog üblich ist, jedoch kann die Formulierung in Kombination mit der Ausnahme auf example.com zu Verständnisproblemen führen.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da die Klausel den Kunden dazu zwingt, stets ein Angebot abzugeben, was den typischen Bestellprozess in Online-Shops untergräbt und zu einer ungewollten Rechtsverlagerung führt.
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von den wesentlichen gesetzlichen Grundgedanken des § 437 BGB abweicht, wonach die Darstellung von Waren im Onlineshop grundsätzlich als Angebot zu verstehen ist.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",10,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 1}"
2407,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelung zur Gewährleistung und deren Verkürzung bzw. Erweiterung üblich ist und klar formuliert wurde. Die Angaben zum Servicecenter sind informative Angaben und stellen keine überraschende Klausel dar.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Die unterschiedliche Verjährungsfrist für Verbraucher (2 Jahre) und Unternehmer (1 Jahr) ist nicht unangemessen, da sie auf der unterschiedlichen Risikobereitschaft und dem Verhandlungsspielraum basiert. Die Klausel ist transparent und verständlich formuliert.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, da die gesetzliche Gewährleistung nicht ausgeschlossen, sondern lediglich die Verjährungsfrist angepasst wird.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine Klauselverbote ohne Wertungsmöglichkeit vorliegen; die Gewährleistungsrechte werden nicht ausgeschlossen, sondern lediglich die Verjährungsfrist angepasst bzw. bei MONDO-Produkten erweitert.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3463,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Ausschluss des Widerrufsrechts bei individuell gefertigten Waren oder versiegelten Medien in AGB üblich ist und der Verbraucher mit solchen Regelungen rechnen muss.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Klausel auf gesetzlichen Ausnahmen des Widerrufsrechts (§ 312g Abs. 2 BGB) Bezug nimmt und diese korrekt wiedergibt. Die Formulierung ist klar verständlich.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, sondern konkretisiert lediglich die gesetzlichen Ausnahmen vom Widerrufsrecht.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da die Klausel keine der in § 309 BGB genannten Verbote enthält.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1124,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel ist überraschend, da sie eine Nebenpflicht des Verbrauchers (zeitnahe Retoure) an die Größenänderung knüpft und bei Nichteinhaltung Kosten geltend macht, was nicht unmittelbar erkennbar ist. Die Formulierung ist zudem nicht klar verständlich, da unklar ist, welche „Bedingungen“ gemeint sind.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Die Klausel benachteiligt den Verbraucher unangemessen, da er bei nicht fristgerechter Rücksendung mit zusätzlichen Kosten rechnen muss, obwohl die Größenänderung vom Unternehmer angeboten wurde. Die Klausel ist intransparent, da die genauen Kosten nicht genannt werden.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht von wesentlichen gesetzlichen Grundgedanken ab, da der Unternehmer die Kosten für die Größenänderung auf den Verbraucher abwälzt, obwohl dieser lediglich von seinem Widerrufs- oder Änderungsrecht Gebrauch macht.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1872,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Einschränkung der Selbstabholung eine typische logistische Entscheidung des Unternehmers darstellt und keine unerwartete Bedingung für den Verbraucher ist.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da der Verkäufer lediglich eine bestimmte Art der Leistungserbringung (Selbstabholung) ausschließt und alternative Lieferoptionen weiterhin bestehen können.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt keine wesentlichen Rechte oder Pflichten unangemessen ein.
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine Bindungsfrist, Vertragsänderung oder Ausschlussfrist enthält.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2718,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Information über die Nichtteilnahme an einem Streitbeilegungsverfahren und der Hinweis auf die ODR-Plattform zwar ungewöhnlich, aber im Rahmen der Informationspflichten nach § 312 Abs. 3 BGB zulässig ist. Die Wiederholung der Aussage ändert nichts an der Klarheit.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da der Unternehmer lediglich seine Rechte ausübt, nicht an einem Streitbeilegungsverfahren teilzunehmen. Der Verbraucher bleibt weiterhin mit seinen rechtlichen Möglichkeiten bestehen.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt die Rechte des Verbrauchers nicht unangemessen ein.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2526,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Möglichkeit der vorzeitigen Rückzahlung und die damit verbundene Zinsanpassung im Kreditbereich üblich sind und die Formulierung klar verständlich ist.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Klausel dem Verbraucher einen Vorteil (vorzeitige Rückzahlung ohne Strafe) gewährt und die Zinsanpassung angemessen ist.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt die Rechte des Verbrauchers nicht unangemessen ein.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2185,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Weitergabe von Daten im Rahmen der Reklamationsabwicklung grundsätzlich nachvollziehbar ist und der Kunde über den Widerruf informiert wird.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Datenweitergabe auf die Reklamationsabwicklung beschränkt ist und ein Widerruf möglich ist. Die Klausel ist transparent formuliert.
   b) (§ 307 Abs. 2 BGB): Liegt nicht vor, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht und die Rechte des Verbrauchers nicht unangemessen einschränkt.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3750,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Nichtanwendung des UN-Kaufrechts eine übliche Vereinbarung in AGB ist, insbesondere bei Verträgen zwischen einem Unternehmer und einem Verbraucher.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Klausel lediglich das ansonsten möglicherweise anwendbare Recht verdrängt und den Vertrag weiterhin dem deutschen Recht unterwirft.
   b) (§ 307 Abs. 2 BGB): Liegt nicht vor, da die Klausel nicht von wesentlichen gesetzlichen Grundgedanken abweicht; die Rechtswahl ist grundsätzlich zulässig.
   c) (§ 308 BGB): Nicht einschlägig.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
958,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Verpflichtung, sicherheitsrelevante Aspekte nicht zu verändern, im Rahmen der Verkehrssitte und des üblichen Sorgfaltsmaßstabes liegt.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Klausel dem Schutz der Sicherheit dient und somit im Interesse beider Vertragsparteien liegt.
   b) (§ 307 Abs. 2 BGB): Weicht nicht von wesentlichen gesetzlichen Grundgedanken ab, sondern konkretisiert die Verkehrssitte und das allgemeine Sorgfaltsgebot.
   c) (§ 308 BGB): Nicht einschlägig, da die Klausel keine überlange Bindungsfrist, kein Vertragsänderungsvorbehalt oder keine starre Ausschlussfrist enthält.
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
98,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Ausschluss des Widerrufsrechts bei bestimmten Dienstleistungen im Zusammenhang mit Freizeitbetätigungen und spezifischen Terminen üblich ist und die Klausel klar formuliert ist.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Klausel den gesetzlichen Regelungen in § 312g Abs. 2 BGB entspricht, der das Widerrufsrecht bei Verträgen über Dienstleistungen mit konkretem Terminnachweis ausschließt.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt keine Rechte oder Pflichten unangemessen ein, da sie lediglich die gesetzliche Regelung konkretisiert.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3299,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Bedingungen für die Gutscheineinlösung und -rückgabe typisch für solche Aktionen sind und klar formuliert sind.
2. Inhaltskontrolle:
   a) (§ 307 Abs. 1 BGB): Liegt keine unangemessene Benachteiligung vor, da die Bedingungen für die Gutscheinrückgabe verständlich sind und dem üblichen Geschäftsmodell entsprechen.
   b) (§ 307 Abs. 2 BGB): Die Klausel weicht nicht von wesentlichen gesetzlichen Grundgedanken ab und schränkt keine Rechte oder Pflichten unangemessen ein.
   c) (§ 308 BGB): Nicht einschlägig, da keine überlange Bindungsfrist oder unzulässige Vertragsänderung vorliegt.
   d) (§ 309 BGB): Nicht einschlägig, da keine der in § 309 BGB genannten Klauselverbote verletzt werden.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
